field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Sungrow,SG350HX-V134,Inverter,0,0,Yes,0,17,15/12/2024 09:08:12,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/62337/sg350hx-v134?c=63,7854,17
Huawei,SUN2000-215KTL-H3,Inverter,0,0,0,1737043200.0,0,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38496/sun2000-215ktl-h3?c=63,4967.23,0
Sungrow,SG250HX-V117,Inverter,0,0,Yes,0,3,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40236/sg250hx-v117?c=63,5530.34,3
Huawei,"SUN2000-150K-MG0, string inverter",Inverter,0,0,Yes,0,19,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/61222/sun2000-150k-mg0-string-inverter?c=63,5371.19,19
Sungrow,SG125CX-P2  V113,Inverter,0,0,Yes,0,233,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/53059/sg125cx-p2-v113?c=63,3453.98,233
KACO new energy,"blueplanet 125 NX3 M10, version B",Inverter,0,0,Yes,0,1,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54686/blueplanet-125-nx3-m10-version-b?c=63,4643.1,1
KACO new energy,"blueplanet 125 NX3 M10, version M",Inverter,0,0,0,1737302400.0,0,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/62611/blueplanet-125-nx3-m10-version-m?c=63,4864.2,0
FIMER,PVS-120-TL-B2-SX,Inverter,0,0,Yes,0,1,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/43108/pvs-120-tl-b2-sx?c=63,2500,1
Huawei,SUN2000-115KTL-M2,Inverter,0,0,Yes,0,36,15/12/2024 09:08:13,Krannich,https://shop.krannich-solar.com/de-en/special-offers/promotions/42390/sun2000-115ktl-m2?c=63,3653.17,36
SMA,STP 110-60 CORE2 WITH AFCI,Inverter,0,0,Yes,0,157,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42323/stp-110-60-core2-with-afci?c=63,3780.02,157
SOFAR,125KTLX-G4  (+DC-SWITCH/AFCI),Inverter,0,0,Yes,0,18,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/43312/125ktlx-g4-dc-switch/afci?c=63,3483.03,18
SOFAR,110KTLX-G4 (+DC-SWITCH/AFCI),Inverter,0,0,Yes,0,4,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/43928/110ktlx-g4-dc-switch/afci?c=63,3302.16,4
Goodwe,GW100K-HT (+DC-SWITCH/WIFI/SPD TYPE II),Inverter,0,0,Yes,0,8,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2644/gw100k-ht-dc-switch/wifi/spd-type-ii?c=63,2760,8
SolarEdge,SE100K  (MC4 CONNECTORS/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,556,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4263/se100k-mc4-connectors/without-dc-switch?c=63,4010.83,556
Sungrow,SG110CX,Inverter,0,0,0,1734278400.0,0,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4511/sg110cx?c=63,2150,0
Goodwe,GW100K-HT (+DC-SWITCH/WIFI/SPD TYPE II/AFCI),Inverter,0,0,Yes,0,37,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/14993/gw100k-ht-dc-switch/wifi/spd-type-ii/afci?c=63,2820,37
SolarEdge,SE100K  (MC4 CONNECTORS/RSD/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,112,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/18069/se100k-mc4-connectors/rsd/without-dc-switch?c=63,4062.4,112
Delta,M100A FLEX,Inverter,0,0,Yes,0,17,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/38594/m100a-flex?c=63,3022.66,17
SMA,SHP100-21 HIGHPOWER PEAK3,Inverter,0,0,0,1738512000.0,0,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41619/shp100-21-highpower-peak3?c=63,6629.24,0
Huawei,SUN2000-100KTL-M2 (AFCI),Inverter,0,0,0,1738252800.0,0,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42588/sun2000-100ktl-m2-afci?c=63,3636.31,0
SOFAR,100KTLX-G4  (+DC-SWITCH/AFCI),Inverter,0,0,0,1736697600.0,0,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/44375/100ktlx-g4-dc-switch/afci?c=63,3269.18,0
KACO new energy,"blueplanet 100 NX3 M8, version B",Inverter,0,0,Yes,0,4,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54685/blueplanet-100-nx3-m8-version-b?c=63,4422,4
Kostal,PIKO CI 100,Inverter,0,0,0,1734451200.0,0,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/55060/piko-ci-100?c=63,4259.6,0
SolarEdge,SE100K + 140x P850 Power-Bundle,Inverter,0,0,Yes,0,9,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/62840/se100k-140x-p850-power-bundle?c=63,10387.83,9
KACO new energy,BLUEPLANET 92.0 TL3 S M1 INT,Inverter,0,0,Yes,0,8,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/1093/blueplanet-92.0-tl3-s-m1-int?c=63,1600,8
SolarEdge,SE90K  (MC4 CONNECTORS/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,136,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4262/se90k-mc4-connectors/without-dc-switch?c=63,3960.17,136
SolarEdge,SE90K  (MC4 CONNECTORS/RSD/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,112,15/12/2024 09:08:16,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/18068/se90k-mc4-connectors/rsd/without-dc-switch?c=63,4011.74,112
Delta,M88H_122 CF (MC4-CONNECTORS/FU/SPD),Inverter,0,0,Yes,0,11,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1887/m88h-122-cf-mc4-connectors/fu/spd?c=63,2496.97,11
SOFAR,80 KTLX-G3 ,Inverter,0,0,Yes,0,2,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42914/80-ktlx-g3?c=63,2674.26,2
Delta,M70A FLEX,Inverter,0,0,Yes,0,69,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1050/m70a-flex?c=63,2288.83,69
SolarEdge,SE66.6K  (MC4 CONNECTORS/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,223,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4261/se66.6k-mc4-connectors/without-dc-switch?c=63,2861.49,223
SolarEdge,SE66.6K  (MC4 CONNECTORS/RSD/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,169,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/18067/se66.6k-mc4-connectors/rsd/without-dc-switch?c=63,2895.87,169
Kostal,PIKO CI 60,Inverter,0,0,Yes,0,274,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/23332/piko-ci-60?c=63,3059.5,274
Goodwe,GW60KS-MT  (+DC-SWITCH/WIFI/SPD TYPE II/AFCI),Inverter,0,0,Yes,0,480,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42107/gw60ks-mt-dc-switch/wifi/spd-type-ii/afci?c=63,1450,480
KACO new energy,blueplanet 60.0 NX3 M5,Inverter,0,0,Yes,0,3,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54688/blueplanet-60.0-nx3-m5?c=63,2542.65,3
SMA,STP 50-41 CORE1 WITH AFCI,Inverter,0,0,Yes,0,160,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2976/stp-50-41-core1-with-afci?c=63,3488.96,160
SMA,STP 50-41 CORE1 WITH DISPLAY + AFCI,Inverter,0,0,Yes,0,113,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2977/stp-50-41-core1-with-display-afci?c=63,3544.25,113
Fronius,TAURO 50-3-D,Inverter,0,0,Yes,0,7,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/3325/tauro-50-3-d?c=63,5019.31,7
SolarEdge,SE50K  (MC4 CONNECTORS/WITHOUT DC-SWITCH),Inverter,0,0,Yes,0,17,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4260/se50k-mc4-connectors/without-dc-switch?c=63,2535.7,17
Delta,M50A FLEX,Inverter,0,0,Yes,0,45,15/12/2024 09:08:17,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4268/m50a-flex?c=63,2079.17,45
Kostal,PIKO CI 50,Inverter,0,0,Yes,0,415,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/23331/piko-ci-50?c=63,2824.15,415
Goodwe,GW50KS-MT  (+DC-SWITCH/WIFI/SPD TYPE II/AFCI),Inverter,0,0,Yes,0,324,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42106/gw50ks-mt-dc-switch/wifi/spd-type-ii/afci?c=63,1350,324
Sungrow,"SG50CX-P2, string inverter",Inverter,0,0,Yes,0,77,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42369/sg50cx-p2-string-inverter?c=63,1842.12,77
Huawei,SUN2000-50KTL-M3,Inverter,0,0,Yes,0,271,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42389/sun2000-50ktl-m3?c=63,1333.32,271
SOFAR,50KTLX-G3,Inverter,0,0,Yes,0,5,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42913/50ktlx-g3?c=63,1829.1,5
FIMER,PVS-50-TL-SX,Inverter,0,0,Yes,0,2,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/43083/pvs-50-tl-sx?c=63,1650,2
FIMER,PVS-50-TL-SX2 SPD1+2,Inverter,0,0,Yes,0,2,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/43085/pvs-50-tl-sx2-spd1-2?c=63,1750,2
KACO new energy,blueplanet 50.0 NX3 M5,Inverter,0,0,Yes,0,2,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/54687/blueplanet-50.0-nx3-m5?c=63,2266.28,2
AXITEC,AXIhycon 50H,Inverter,0,0,0,1744560000.0,0,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/special-offers/new/61653/axihycon-50h?c=63,6035.38,0
SOFAR,50KTLX-G3  **only for Norway**,Inverter,0,0,0,1736697600.0,0,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/63105/50ktlx-g3-only-for-norway?c=63,1829.11,0
Huawei,SUN2000-40KTL-M3  (27A),Inverter,0,0,Yes,0,36,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41813/sun2000-40ktl-m3-27a?c=63,1850.16,36
SOFAR,40KTLX-G3,Inverter,0,0,Yes,0,6,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42911/40ktlx-g3?c=63,1642.55,6
Sungrow,"SG40CX-P2, string inverter",Inverter,0,0,Yes,0,65,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/44171/sg40cx-p2-string-inverter?c=63,1726.45,65
AXITEC,AXIhycon 40H,Inverter,0,0,0,1744560000.0,0,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/special-offers/new/61652/axihycon-40h?c=63,5510.56,0
SOFAR,40KTLX-G3  **only for Norway**,Inverter,0,0,0,1736697600.0,0,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/63104/40ktlx-g3-only-for-norway?c=63,1642.56,0
Huawei,SUN2000-36KTL-M3  (27A),Inverter,0,0,Yes,0,16,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41812/sun2000-36ktl-m3-27a?c=63,1730,16
Goodwe,GW36K-MT  (+DC-SWITCH/WIFI/SPD TYPE II/AFCI),Inverter,0,0,Yes,0,67,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/42104/gw36k-mt-dc-switch/wifi/spd-type-ii/afci?c=63,1000,67
SolarEdge,SE33.3K SETAPP,Inverter,0,0,Yes,0,762,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1944/se33.3k-setapp?c=63,1439.8,762
Fronius,VERTO 33.3,Inverter,0,0,Yes,0,6,15/12/2024 09:08:18,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60948/verto-33.3?c=63,2549.33,6
Fronius,VERTO 33.3,Inverter,0,0,Yes,0,8,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60949/verto-33.3?c=63,2530.59,8
Sungrow,SG33CX-V112,Inverter,0,0,Yes,0,131,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4512/sg33cx-v112?c=63,1600.07,131
KACO new energy,blueplanet 33.0 NX3 M3,Inverter,0,0,Yes,0,8,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40534/blueplanet-33.0-nx3-m3?c=63,1713.53,8
Delta,M30A FLEX,Inverter,0,0,Yes,0,42,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4518/m30a-flex?c=63,1651.98,42
Kostal,PIKO CI 30,Inverter,0,0,Yes,0,191,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/39929/piko-ci-30?c=63,1941.46,191
KACO new energy,blueplanet 30.0 NX3 M3,Inverter,0,0,Yes,0,9,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40533/blueplanet-30.0-nx3-m3?c=63,1680.36,9
Huawei,SUN2000-30KTL-M3  (27A),Inverter,0,0,Yes,0,66,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41811/sun2000-30ktl-m3-27a?c=63,1644.9,66
Goodwe,GW30K-MT  (+DC-SWITCH/WIFI/SPD TYPE II/AFCI),Inverter,0,0,Yes,0,82,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42103/gw30k-mt-dc-switch/wifi/spd-type-ii/afci?c=63,1300,82
SOFAR,30KTLX-G3,Inverter,0,0,Yes,0,37,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42908/30ktlx-g3?c=63,1360.45,37
SolaX Power,X3-ULTRA-30K  (SPD TYPE II/AFCI/WIFI+LAN),Inverter,0,0,Yes,0,53,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55012/x3-ultra-30k-spd-type-ii/afci/wifi-lan?c=63,2882.1,53
SOFAR,30KTLX-G3  **only for Norway**,Inverter,0,0,0,1736697600.0,0,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/63103/30ktlx-g3-only-for-norway?c=63,1360.46,0
Fronius,Verto 30.0,Inverter,0,0,Yes,0,6,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60946/verto-30.0?c=63,2374.37,6
Fronius,VERTO 30.0,Inverter,0,0,Yes,0,8,15/12/2024 09:08:19,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60947/verto-30.0?c=63,2355.63,8
SolarEdge,SE30K SETAPP,Inverter,0,0,Yes,0,888,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1943/se30k-setapp?c=63,1385.43,888
Goodwe,GW29.9K-ET  (SPD II/WIFI/3P-METER),Inverter,0,0,Yes,0,67,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/60040/gw29.9k-et-spd-ii/wifi/3p-meter?c=63,3000.08,67
AXITEC,AXIhycon 29.9H,Inverter,0,0,0,1741276800.0,0,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/61650/axihycon-29.9h?c=63,4723.34,0
Fronius,ECO 27.0-3-S + 6x 15A + OVP 1+2,Inverter,0,0,Yes,0,6,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/7924/eco-27.0-3-s-6x-15a-ovp-1-2?c=63,1490,6
Fronius,Verto 27.0 ,Inverter,0,0,Yes,0,7,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60943/verto-27.0?c=63,2236.92,7
Fronius,VERTO 27.0,Inverter,0,0,Yes,0,6,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60945/verto-27.0?c=63,2218.17,6
SolarEdge,SE25K SETAPP,Inverter,0,0,Yes,0,836,15/12/2024 09:08:20,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/2148/se25k-setapp?c=63,1325.01,836
SMA,STP X 25-50,Inverter,0,0,Yes,0,356,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/39462/stp-x-25-50?c=63,1990.71,356
KACO new energy,blueplanet 25.0 NX3 M3,Inverter,0,0,Yes,0,2,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40532/blueplanet-25.0-nx3-m3?c=63,1647.2,2
Goodwe,GW25K-ET  (SPD II/DC/WIFI/3P-METER),Inverter,0,0,Yes,0,15,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/42047/gw25k-et-spd-ii/dc/wifi/3p-meter?c=63,2752.56,15
SOFAR,25KTLX-G3,Inverter,0,0,Yes,0,2,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42906/25ktlx-g3?c=63,1251.25,2
Huawei,"SUN2000-25KTL-M5, String Inverter",Inverter,0,0,Yes,0,8,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/43748/sun2000-25ktl-m5-string-inverter?c=63,1217.38,8
SolaX Power,X3-ULTRA-25K  (SPD TYPE II/AFCI/WIFI+LAN),Inverter,0,0,Yes,0,37,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55011/x3-ultra-25k-spd-type-ii/afci/wifi-lan?c=63,2645.96,37
Huawei,SUN2000-25 K-MB0,Inverter,0,0,Yes,0,79,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55404/sun2000-25-k-mb0?c=63,2106.95,79
Sungrow,SH25T-V11  (AFCI),Inverter,0,0,Yes,0,217,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/58445/sh25t-v11-afci?c=63,2855.29,217
Fronius,Verto 25.0 ,Inverter,0,0,Yes,0,12,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60938/verto-25.0?c=63,2180.68,12
Fronius,Verto 25.0,Inverter,0,0,Yes,0,2,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/60942/verto-25.0?c=63,2161.93,2
Huawei,SUN5000-25K-MB0 (only fully optimized),Inverter,0,0,0,1738252800.0,0,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/special-offers/new/64522/sun5000-25k-mb0-only-fully-optimized?c=63,2040.78,0
Delta,M20A FLEX,Inverter,0,0,Yes,0,71,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/4519/m20a-flex?c=63,1454.54,71
SolarEdge,SE20K SETAPP,Inverter,0,0,Yes,0,108,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/22987/se20k-setapp?c=63,1186.04,108
SMA,STP X 20,Inverter,0,0,Yes,0,255,15/12/2024 09:08:21,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/39461/stp-x-20?c=63,1901.55,255
KACO new energy,BLUEPLANET 20.0 NX3 M2,Inverter,0,0,Yes,0,24,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/40531/blueplanet-20.0-nx3-m2?c=63,1262.49,24
Sungrow,SG20RT-V115,Inverter,0,0,Yes,0,130,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/41633/sg20rt-v115?c=63,919.99,130
Fronius,Symo Advanced 20.0-3-M (AFCI),Inverter,0,0,Yes,0,33,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42506/symo-advanced-20.0-3-m-afci?c=63,1997.32,33
Fronius,Symo Advanced (light) 20.0-3-M (AFCI),Inverter,0,0,Yes,0,22,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42507/symo-advanced-light-20.0-3-m-afci?c=63,1869.25,22
Huawei,"SUN2000-20KTL-M5, String Inverter",Inverter,0,0,Yes,0,1,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/43747/sun2000-20ktl-m5-string-inverter?c=63,1161.51,1
SolaX Power,X3-PRO-20K-G2.1,Inverter,0,0,Yes,0,34,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/special-offers/warehouse-deals/53343/x3-pro-20k-g2.1?c=63,900,34
SolaX Power,X3-ULTRA-20K  (SPD TYPE II/AFCI/WIFI+LAN),Inverter,0,0,Yes,0,34,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55010/x3-ultra-20k-spd-type-ii/afci/wifi-lan?c=63,2433.42,34
Huawei,SUN2000-20 K-MB0,Inverter,0,0,0,1736697600.0,0,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/55403/sun2000-20-k-mb0?c=63,2058.47,0
Sungrow,SH20T-V11  (AFCI),Inverter,0,0,Yes,0,260,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/58444/sh20t-v11-afci?c=63,2650.73,260
Goodwe,GW20K-ET  (SPD II/WIFI/3P-METER),Inverter,0,0,Yes,0,189,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/60038/gw20k-et-spd-ii/wifi/3p-meter?c=63,2330.45,189
AXITEC,AXIhycon 20H,Inverter,0,0,0,1736956800.0,0,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/61649/axihycon-20h?c=63,2263.27,0
SOFAR,HYD 20KTL-3PH,Inverter,0,0,Yes,0,47,15/12/2024 09:08:22,Krannich,https://shop.krannich-solar.com/de-en/inverters/hybrid-inverters/62736/hyd-20ktl-3ph?c=63,1946.88,47
SolarEdge,SE18K-Bundle,Inverter,0,0,Yes,0,36,15/12/2024 09:08:23,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/44247/se18k-bundle?c=63,917.68,36
Fronius,Symo Advanced 17.5-3-M (AFCI),Inverter,0,0,Yes,0,46,15/12/2024 09:08:23,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42504/symo-advanced-17.5-3-m-afci?c=63,1911.94,46
Fronius,Symo Advanced (light) 17.5-3-M (AFCI),Inverter,0,0,Yes,0,13,15/12/2024 09:08:23,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/42505/symo-advanced-light-17.5-3-m-afci?c=63,1786.46,13
SolarEdge,SE17K SETAPP,Inverter,0,0,Yes,0,385,15/12/2024 09:08:23,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/1347/se17k-setapp?c=63,1065.68,385
Goodwe,GW17K-SDT-20  (+DC-SWITCH/WIFI/SPD TYP II/AFCI),Inverter,0,0,Yes,0,13,15/12/2024 09:08:23,Krannich,https://shop.krannich-solar.com/de-en/inverters/solar-inverters/39933/gw17k-sdt-20-dc-switch/wifi/spd-typ-ii/afci?c=63,790,13
